2015-12-15,4597.330078
2015-12-16,4664.560059
2015-12-17,4598.140137
2015-12-18,4514.830078
2015-12-21,4560.549805
2015-12-22,4589.259766
2015-12-23,4624.589844
2015-12-24,4622.77002
2015-12-28,4621.350098
2015-12-29,4691.080078
2015-12-30,4652.009766
2015-12-31,4593.27002
2016-01-04,4497.859863
2016-01-05,4484.180176
2016-01-06,4443.990234
2016-01-07,4305.720215
2016-01-08,4270.779785
2016-01-11,4283.549805
2016-01-12,4333.720215
2016-01-13,4183.120117
2016-01-14,4272.970215
2016-01-15,4141.080078
2016-01-19,4147.069824
2016-01-20,4136.279785
2016-01-21,4142.600098
2016-01-22,4259.77002
2016-01-25,4196.529785
2016-01-26,4233.850098
2016-01-27,4128.859863
2016-01-28,4186.060059
2016-01-29,4279.169922
2016-02-01,4286.560059
2016-02-02,4193.100098
2016-02-03,4171.970215
2016-02-04,4167.77002
2016-02-05,4024.469971
2016-02-08,3960.669922
2016-02-09,3947.800049
2016-02-10,3966.280029
2016-02-11,3962.219971
2016-02-12,4019.189941
2016-02-16,4104.330078
2016-02-17,4199.100098
2016-02-18,4151.490234
2016-02-19,4164.089844
2016-02-22,4231.27002
2016-02-23,4162.540039
2016-02-24,4200.660156
2016-02-25,4241.060059
2016-02-26,4235.620117
2016-02-29,4201.120117
2016-03-01,4333.609863
2016-03-02,4334.390137
2016-03-03,4325.859863
2016-03-04,4329.0
2016-03-07,4303.330078
2016-03-08,4265.509766
2016-03-09,4293.22998
2016-03-10,4286.970215
2016-03-11,4361.830078
2016-03-14,4367.330078
2016-03-15,4367.080078
2016-03-16,4404.200195
2016-03-17,4400.259766
2016-03-18,4410.830078
2016-03-21,4426.97998
2016-03-22,4437.620117
2016-03-23,4402.560059
2016-03-24,4405.529785
2016-03-28,4398.069824
2016-03-29,4467.720215
2016-03-30,4490.879883
2016-03-31,4483.660156
2016-04-01,4532.080078
2016-04-04,4511.700195
2016-04-05,4470.75
2016-04-06,4543.779785
2016-04-07,4475.290039
2016-04-08,4474.930176
2016-04-11,4458.709961
2016-04-12,4496.040039
2016-04-13,4554.720215
2016-04-14,4554.629883
2016-04-15,4543.160156
2016-04-18,4569.319824
2016-04-19,4537.089844
2016-04-20,4540.439941
2016-04-21,4540.799805
2016-04-22,4474.189941
2016-04-25,4474.129883
2016-04-26,4452.970215
2016-04-27,4416.629883
2016-04-28,4363.990234
2016-04-29,4341.299805
2016-05-02,4381.299805
2016-05-03,4341.390137
2016-05-04,4312.009766
2016-05-05,4309.47998
2016-05-06,4330.169922
2016-05-09,4341.22998
2016-05-10,4402.040039
2016-05-11,4361.029785
2016-05-12,4342.810059
2016-05-13,4326.529785
2016-05-16,4380.47998
2016-05-17,4322.560059
2016-05-18,4338.22998
2016-05-19,4315.580078
2016-05-20,4362.899902
2016-05-23,4355.100098
2016-05-24,4444.299805
2016-05-25,4476.430176
2016-05-26,4487.959961
2016-05-27,4512.540039
2016-05-31,4523.890137
2016-06-01,4520.069824
2016-06-02,4531.350098
2016-06-03,4509.790039
2016-06-06,4523.629883
2016-06-07,4513.089844
2016-06-08,4520.629883
2016-06-09,4512.689941
2016-06-10,4461.049805
2016-06-13,4422.759766
2016-06-14,4424.910156
2016-06-15,4409.509766
2016-06-16,4424.22998
2016-06-17,4374.379883
2016-06-20,4400.160156
2016-06-21,4413.399902
2016-06-22,4404.72998
2016-06-23,4467.47998
2016-06-24,4285.700195
2016-06-27,4201.049805
2016-06-28,4290.470215
2016-06-29,4364.740234
2016-06-30,4417.700195
