Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ENDP,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HSIC,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,LBTYA,LBTYK,LLTC,LRCX,LVNTA,MAR,MAT,MDLZ,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,PYPL,QCOM,QVCA,REGN,ROST,SBAC,SBUX,SIRI,SRCL,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,VRTX,WBA,WDC,WFM,XLNX,XRAY,YHOO
2014-12-29,52.106492,110.723077,74.129997,53.739951,81.831041,60.759998,63.790001,188.710007,24.551448,157.50398,312.040009,19.991029,99.440258,76.595697,230.210007,343.429993,92.209999,29.36707,114.470001,66.099998,79.610001,169.229996,57.146262,136.525125,26.906801,35.468083,22.545,53.93,64.860001,35.459999,34.459999,73.07,70.5,47.59,24.002525,73.370003,85.959999,87.130113,46.243751,80.019997,72.339996,36.917827,38.415116,95.156676,530.332426,537.309998,137.539993,189.529999,74.260002,35.472659,91.926651,529.72998,24.08,,51.07,49.169998,44.258024,78.929016,37.360001,77.469146,28.226693,36.44946,111.220001,45.544621,35.529999,29.913534,57.709999,48.029999,48.847141,40.277902,97.22492,20.098946,76.279999,195.479996,44.752311,65.94484,1160.040039,,71.344678,29.379999,413.869995,46.385741,112.389999,40.392096,3.52,133.279999,61.933523,71.894178,20.321454,27.49,75.760002,77.636348,225.710007,52.34623,128.759995,73.225708,31.921815,64.709999,119.790001,74.837513,107.266977,48.459908,41.963266,53.306852,50.529999
2014-12-30,52.668472,109.371959,73.080002,53.241649,81.098253,60.509998,64.07,184.940002,24.464146,155.356857,310.299988,19.873203,99.008291,75.608589,230.009995,342.190002,90.339996,29.234145,113.540001,65.5,79.110001,168.919998,57.136555,136.668002,26.81226,35.101935,22.559999,53.150002,64.330002,35.220001,34.220001,73.300003,70.699997,47.380001,24.082492,72.82,85.75,84.927168,46.157421,79.220001,71.989998,36.612557,38.0803,93.181168,530.422394,535.280029,137.660004,186.289993,73.019997,35.071944,91.289359,525.909973,23.25,,50.669998,48.689999,44.066223,78.234168,37.5,76.705036,28.189998,36.137092,109.580002,45.131887,35.400002,29.723367,56.939999,46.860001,49.032856,39.865434,96.78494,19.913209,75.580002,194.149994,44.571591,65.186858,1148.650024,,71.373219,29.57,408.339996,46.301942,112.260002,40.102812,3.51,132.589996,61.079767,71.589586,20.151076,27.0,75.489998,76.462279,222.229996,51.836803,128.770004,72.759001,31.664011,64.82,119.150002,74.116331,106.952718,49.132559,41.733276,52.919924,51.220001
2014-12-31,52.875521,107.291831,72.699997,53.203317,80.384752,60.060001,62.959999,185.029999,24.173138,154.060835,310.350006,19.784834,98.753037,75.947593,227.970001,339.450012,90.400002,28.911325,111.860001,64.660004,78.57,166.619995,56.301877,135.010722,26.301729,34.909225,22.75,52.66,63.799999,34.450001,33.720001,72.889999,70.379997,47.02,23.619527,72.120003,84.669998,84.324567,45.620263,78.019997,70.970001,36.326982,37.824267,92.18364,526.402397,530.659973,136.149994,184.580002,73.110001,34.623529,90.38735,528.940002,23.139999,,50.209999,48.310001,43.730569,77.646965,37.720001,76.440532,28.391815,35.46355,108.349998,44.584776,35.009998,30.303382,56.369999,46.759998,48.80143,39.759919,96.9316,19.600383,76.400002,192.619995,43.915285,64.438345,1140.209961,,70.716765,29.42,410.25,46.464613,110.760002,40.230295,3.5,131.080002,60.39858,71.4422,19.872275,26.940001,74.660004,77.764604,222.410004,51.394658,127.839996,71.673188,31.461448,64.050003,118.800003,74.262511,105.419516,49.152052,41.484124,52.850476,50.509998
2015-01-02,53.151581,106.271212,72.339996,53.222483,80.307615,59.529999,63.25,186.600006,24.211938,154.641144,308.519989,19.765196,98.262168,76.505963,223.080002,342.01001,92.169998,29.139198,113.519997,65.029999,78.459999,166.429993,55.661311,134.877379,26.28269,34.543077,22.610001,52.669998,63.48,34.48,33.439999,72.269997,70.349998,46.869999,23.657407,72.150002,84.650002,84.719716,45.466789,78.449997,70.620003,35.96263,37.272805,92.819323,524.812404,529.549988,136.839996,185.419998,73.760002,34.690314,89.42651,525.570007,24.02,,50.099998,48.34,44.114172,77.754618,37.16,76.166237,27.951488,35.912578,108.160004,44.882326,34.75,30.084686,56.349998,46.700001,49.848572,39.76951,96.608949,19.678589,76.809998,192.110001,43.981869,64.570992,1142.060059,,70.669193,28.92,410.160004,46.203355,110.970001,39.931203,3.48,131.639999,59.962617,72.041564,19.818064,27.299999,74.589996,77.024647,219.309998,51.404268,126.839996,71.81606,31.332546,63.970001,123.07,74.067599,105.162398,48.869348,41.78119,51.521029,50.169998
2015-01-05,53.122004,103.277382,71.980003,52.254625,80.249766,58.66,61.939999,182.169998,23.435915,152.803523,302.190002,19.490271,96.691388,75.628528,219.789993,336.73999,93.110001,29.22465,111.93,64.169998,78.010002,160.5,54.526161,133.343923,25.75913,33.608441,22.290001,52.34,62.07,33.060001,32.130001,70.440002,69.620003,46.57,23.459596,71.970001,84.220001,83.178634,44.689824,77.190002,69.82,35.224076,36.514551,94.657908,513.872306,519.460022,135.610001,190.720001,74.220001,34.299142,89.073548,514.369995,24.58,,47.740002,46.130001,43.433281,76.805323,36.529999,74.079627,27.942315,35.375696,109.43,44.469596,33.779999,29.628282,55.720001,46.029999,47.311428,38.417001,97.18581,19.346215,76.0,188.720001,44.057961,62.401255,1097.579956,,70.336208,28.110001,412.470001,46.16885,109.220001,39.16631,3.4,130.100006,59.644731,70.872311,19.539263,26.93,72.730003,75.446072,210.089996,50.606485,127.150002,69.815879,30.227669,63.139999,121.029999,72.605739,103.772043,48.557396,41.014563,51.163863,49.130001
2015-01-06,52.293821,103.287104,70.529999,51.028037,79.58447,57.5,60.669998,177.949997,22.553188,147.880606,295.290009,19.126976,94.492297,75.209756,220.179993,334.649994,90.279999,28.740421,110.510002,63.52,77.949997,156.309998,53.814866,135.105974,25.74961,32.269115,22.58,50.98,60.330002,31.98,31.120001,68.669998,68.669998,45.959999,23.156566,73.860001,83.279999,83.148999,43.922452,76.150002,69.889999,34.731707,36.061563,95.498964,501.962262,506.640015,134.820007,188.309998,71.489998,33.659907,86.338102,519.789978,24.530001,,47.580002,46.119999,42.253706,75.523272,35.689999,73.148974,27.346041,35.131659,112.279999,43.816902,32.869999,29.495164,54.18,45.610001,46.501427,38.071679,98.847939,18.759669,72.379997,188.080002,43.744078,62.486525,1079.959961,,69.337246,27.6,396.890015,46.257575,108.650002,38.847609,3.35,130.5,58.000802,68.612419,19.23723,26.870001,70.010002,74.29174,211.279999,49.77025,126.949997,68.434797,30.034313,62.919998,117.360001,72.79091,101.457955,48.216195,40.420428,50.528904,49.209999
2015-01-07,52.264241,104.735415,71.110001,51.564671,80.27869,57.380001,60.16,187.929993,22.766594,153.045316,298.420013,18.714587,97.044815,77.981637,224.350006,353.23999,93.760002,29.072735,114.550003,64.190002,78.589996,156.789993,53.766148,137.458543,25.987592,32.693073,22.934999,52.650002,61.23,32.209999,31.32,68.459999,70.830002,46.810001,23.118686,76.980003,84.559998,83.148999,43.634689,76.150002,70.839996,33.441699,34.781388,97.288655,501.102268,505.149994,138.550003,194.919998,74.449997,34.365927,87.183689,522.640015,24.809999,,47.59,45.939999,42.426327,75.914738,35.75,74.824141,27.437776,36.234706,115.959999,44.373609,32.099998,30.179771,56.110001,46.209999,46.742859,38.269142,100.334084,18.71079,74.330002,189.789993,44.543057,63.320315,1069.569946,,70.145933,28.09,407.720001,47.159658,110.139999,39.80372,3.41,131.300003,58.373181,69.742369,19.415352,28.25,70.839996,76.699064,210.949997,50.664154,130.580002,67.910944,30.236875,62.959999,120.660004,74.652342,102.981632,48.908339,40.439594,51.838508,48.59
2015-01-08,52.905098,108.759587,72.919998,52.475028,82.120295,58.799999,61.57,183.800003,23.494116,152.494021,300.459991,18.901144,101.894603,79.218015,229.210007,350.25,94.18,29.537975,115.050003,65.599998,80.529999,162.940002,54.935402,138.639579,26.187497,33.213388,23.27,53.880001,61.509998,32.470001,31.43,70.220001,71.110001,48.130001,23.741582,78.220001,86.410004,86.823876,44.622679,78.18,72.279999,33.599257,35.135898,100.046536,502.682285,506.910004,140.5,196.820007,73.209999,35.005158,88.353744,533.0,25.08,,47.77,46.209999,43.596309,77.881849,37.09,77.302611,27.50199,36.693498,117.709999,45.678998,33.669998,30.883395,56.650002,46.68,47.779999,39.058991,100.832718,19.414645,77.839996,193.240005,45.237407,64.154097,1082.849976,,70.888015,28.700001,403.25,47.785695,111.239998,40.446031,3.54,133.270004,59.426753,72.906217,19.771598,29.02,73.260002,79.836484,210.619995,51.490775,132.240005,68.853885,31.295719,63.59,123.970001,75.578191,105.114781,49.366521,41.34038,53.11835,50.23
2015-01-09,51.28817,108.876233,71.839996,52.436699,81.532136,58.27,60.779999,184.270004,23.513517,150.617705,296.929993,18.557487,102.984333,73.873664,226.899994,342.339996,93.779999,29.54747,113.669998,64.949997,80.580002,161.979996,54.847708,136.506086,26.454037,33.14594,23.405001,54.119999,61.110001,32.029999,31.17,71.790001,69.459999,47.509998,23.413299,77.959999,84.900002,86.488004,44.114296,77.739998,72.07,33.323532,34.840474,99.958514,496.172244,500.720001,141.210007,194.800003,72.029999,35.071944,86.495425,520.869995,24.940001,,47.599998,46.0,43.797699,78.02865,37.009998,77.126277,26.694727,36.332323,117.040001,45.295059,33.529999,31.368327,55.84,45.200001,47.041428,39.155316,101.272699,19.492851,80.32,187.809998,44.837916,61.804343,1051.959961,,70.802386,28.379999,411.040009,46.927975,110.849998,39.122184,3.53,131.919998,60.344087,72.788314,19.639942,29.25,74.529999,78.849874,206.660004,51.519609,131.570007,68.263353,31.314131,63.09,122.209999,73.745988,106.867015,48.693874,41.302048,52.34449,49.720001
2015-01-12,48.882498,106.193449,71.120003,51.909646,81.136821,57.290001,60.75,183.360001,22.9509,151.091624,291.410004,18.518213,101.276111,73.205623,220.889999,347.839996,96.580002,29.68989,117.0,64.790001,80.68,163.850006,54.73078,135.744118,26.701537,32.673802,23.155001,54.150002,61.150002,31.639999,30.879999,71.279999,69.43,47.060001,23.232322,77.959999,83.080002,84.136869,43.797753,76.720001,71.970001,33.293991,34.840474,98.980542,492.552239,497.059998,139.860001,190.100006,73.300003,34.919291,85.266378,525.51001,24.110001,,47.610001,46.18,43.586721,75.660284,36.650002,76.322981,26.520431,35.990668,111.959999,44.728751,31.66,31.14963,55.27,45.32,45.547142,38.403994,101.69312,19.248457,80.349998,185.580002,44.780848,62.372831,1039.97998,,69.993707,28.48,413.329987,47.23853,110.5,39.337923,3.57,132.320007,59.072537,71.059,19.585731,29.27,71.449997,78.198715,202.210007,51.05824,129.839996,68.958657,31.59956,62.970001,118.309998,73.775224,105.057645,50.516847,40.698331,51.848428,48.799999
2015-01-13,49.690962,107.136312,70.589996,51.315518,80.97291,57.34,60.790001,179.210007,22.63079,150.047077,294.73999,18.223648,100.706701,73.933494,219.600006,352.73999,97.129997,29.65191,119.980003,65.269997,79.470001,164.399994,55.383615,134.382097,26.749134,32.326925,23.245001,54.150002,58.880001,31.209999,30.33,71.769997,68.0,46.419998,23.202861,79.870003,83.580002,83.988687,44.008782,76.449997,72.220001,33.047806,34.594286,95.068654,496.182251,501.799988,139.539993,185.089996,76.18,34.823885,84.863247,521.659973,23.84,,47.860001,46.470001,43.318197,74.926288,36.68,75.842957,25.933331,35.756394,113.110001,44.49839,30.84,30.759784,55.48,45.639999,46.255714,37.874218,102.533964,19.219129,79.239998,182.75,44.780848,61.927513,1037.819946,,69.422875,28.76,406.48999,46.760377,110.589996,39.651724,3.54,135.210007,58.809143,71.56993,19.624453,29.469999,71.470001,77.517952,204.25,50.74105,128.809998,69.177721,31.756086,63.43,120.599998,73.346417,104.162481,50.42911,40.104192,51.689688,48.299999
2015-01-14,48.714888,106.728064,69.989998,51.277186,80.741499,56.41,59.709999,175.399994,22.330082,150.066424,293.269989,18.586944,101.501907,73.933494,216.820007,348.75,98.940002,29.4905,121.099998,64.68,79.660004,158.130005,54.389749,132.686726,26.577787,32.423282,23.02,54.41,57.529999,30.0,29.17,70.440002,67.370003,46.900002,22.739898,79.089996,84.260002,84.354202,43.097527,76.279999,71.790001,32.791772,34.328403,97.0735,500.872267,505.929993,139.089996,182.410004,75.779999,34.680771,84.784594,535.359985,23.82,,47.84,46.169998,43.74975,74.427177,36.360001,75.010273,25.639781,35.6783,117.739998,44.114451,30.049999,30.664701,54.59,45.040001,46.32,37.460029,102.524185,19.297335,80.07,182.460007,44.837916,61.349548,1035.670044,,68.709333,28.24,404.309998,45.661117,109.949997,39.43108,3.51,134.75,58.66382,70.351553,19.523774,29.57,69.730003,76.324154,192.690002,50.664154,128.75,64.577308,31.682426,62.970001,120.379997,73.083278,103.581578,50.282514,39.644216,50.935675,47.509998
2015-01-15,48.714888,103.831434,70.290001,50.529735,80.70293,55.709999,58.630001,172.869995,22.63079,146.932782,286.950012,18.213829,99.469709,71.949307,215.970001,339.880005,97.779999,29.22465,118.269997,64.07,79.0,160.490005,54.565137,132.686726,26.092304,32.866511,22.825001,53.84,56.98,29.469999,28.459999,70.190002,66.410004,46.639999,22.314815,78.080002,84.300003,81.528893,42.195866,74.050003,71.720001,32.614519,34.06252,95.254471,501.792271,504.01001,137.839996,180.910004,72.900002,34.528119,83.653869,524.380005,23.32,,47.18,45.759998,43.001728,75.04373,35.48,74.549846,25.135241,35.668541,116.260002,43.653726,29.299999,30.13223,52.740002,44.68,46.251427,37.045839,104.323194,19.160475,76.610001,179.960007,44.780848,60.032546,998.25,,67.910162,27.51,397.119995,44.926636,108.389999,39.019218,3.52,133.509995,56.565766,70.086264,19.291441,29.18,66.389999,74.193073,191.869995,50.356574,127.139999,63.320051,31.59956,62.700001,117.779999,72.878618,99.705721,49.442029,39.327984,50.191582,46.23
2015-01-16,49.109262,103.024654,71.730003,51.449676,81.54178,56.849998,59.220001,180.440002,22.766594,153.229067,290.73999,19.883022,101.924054,73.325275,220.199997,352.75,99.449997,29.775342,121.809998,65.589996,80.809998,161.110001,55.315408,133.077236,26.349325,33.58917,23.035,55.040001,58.380001,29.42,28.540001,71.849998,66.709999,48.09,22.584174,79.989998,85.379997,82.467374,43.404475,75.18,73.040001,33.077347,34.407181,98.491556,508.082288,510.459991,139.5,183.820007,74.379997,34.776181,84.971404,530.630005,24.07,,46.400002,45.110001,43.462049,75.924527,36.139999,74.344124,25.520526,36.058999,118.889999,44.38321,28.99,30.446008,56.0,44.849998,48.191429,37.325177,106.278643,19.512401,77.910004,182.910004,44.990102,61.112677,1008.219971,,67.824541,27.93,408.690002,45.794213,109.519997,39.524241,3.53,134.149994,57.592089,72.562321,19.849041,29.139999,68.18,75.495398,193.070007,51.221644,129.720001,64.834471,31.848158,62.900002,122.860001,74.096835,101.296066,50.292286,39.500476,50.360241,46.470001
2015-01-20,52.0079,105.678278,71.489998,52.120468,81.927459,57.099998,59.650002,183.059998,22.921798,152.426327,289.440002,19.853565,102.954882,73.095943,220.360001,363.279999,99.160004,30.069677,123.25,64.970001,80.190002,156.130005,54.380007,132.753405,26.720576,33.280836,23.26,55.599998,58.970001,29.25,28.23,70.68,67.25,47.810001,22.592592,81.040001,83.480003,82.921793,43.548359,76.239998,73.150002,32.279708,33.599686,101.49393,506.902294,509.940002,138.5,196.729996,77.400002,34.432712,85.954642,521.890015,24.559999,,46.560001,45.080002,44.027862,76.824893,36.049999,74.765365,25.465485,36.137092,117.440002,44.527184,29.67,30.721753,55.130001,45.0,49.828571,37.113265,108.595852,19.571057,78.779999,186.419998,45.218383,61.09373,1024.949951,,68.956696,27.76,421.109985,45.256906,110.309998,39.823333,3.49,134.199997,57.328696,74.242504,19.887765,29.540001,69.239998,74.676517,191.929993,51.721461,127.160004,63.205752,32.244073,63.200001,124.739998,74.116331,101.505566,50.145692,39.347151,49.903864,47.630001
2015-01-21,52.914955,106.485058,71.540001,52.302542,81.532136,57.549999,60.27,179.259995,23.591119,152.213548,297.25,19.735741,103.455564,74.521768,228.279999,361.829987,96.139999,28.427096,122.220001,65.559998,80.669998,155.75,54.341031,132.52481,26.501633,33.435003,24.424999,55.279999,58.830002,29.459999,28.4,71.879997,67.809998,48.07,22.466329,79.82,83.540001,83.060095,43.999188,76.739998,72.419998,32.151695,33.39289,101.298339,518.042373,520.390015,138.160004,191.770004,77.43,34.804803,84.951743,518.119995,24.48,,46.799999,45.360001,44.430645,78.332032,36.790001,74.70659,25.722343,36.263993,118.540001,44.076056,30.49,31.254223,54.59,44.990002,58.468571,37.094,109.886448,19.844777,79.300003,184.970001,45.037659,61.681165,1045.530029,,68.109953,27.790001,418.109985,45.434365,111.389999,39.857655,3.57,134.289993,57.4831,75.95217,19.841298,30.08,69.349998,76.057766,196.570007,52.173217,128.350006,64.272518,33.174012,63.43,125.089996,73.66802,101.543659,51.533468,39.778376,49.745125,48.18
2015-01-22,54.807946,109.255321,73.480003,52.465446,83.508734,58.27,60.639999,180.320007,23.882129,154.331657,310.320007,20.21686,103.27885,75.887771,229.880005,353.649994,95.849998,28.996778,123.709999,67.169998,79.989998,158.990005,55.120532,134.553547,27.129904,33.964952,24.735001,56.18,60.049999,30.059999,28.879999,74.32,70.25,49.360001,24.053029,80.019997,84.989998,84.67032,44.555534,77.650002,73.629997,32.880399,34.032979,102.823972,534.392388,537.299988,142.559998,193.889999,77.610001,35.215057,87.30168,525.380005,24.34,,46.77,45.389999,44.938916,79.134534,37.23,76.88137,26.061759,36.693498,119.989998,45.237471,30.889999,31.387341,54.439999,45.799999,61.205715,38.201716,109.378035,20.186928,79.059998,189.320007,45.617871,61.273747,1049.680054,,68.414405,28.559999,420.809998,46.464613,116.470001,40.568609,3.61,135.360001,58.07346,77.946773,20.669955,30.5,71.120003,78.662423,201.619995,52.836438,132.559998,65.348804,33.155597,64.260002,127.300003,74.087087,100.267581,51.553015,37.334752,50.479299,48.889999
2015-01-23,54.906538,109.819096,74.059998,52.235459,83.740139,58.189999,61.02,183.320007,23.387414,154.563769,312.390015,20.275773,105.026351,76.396284,233.330002,357.529999,97.690002,29.443027,123.889999,67.220001,80.059998,158.929993,54.867196,135.296462,26.853845,33.213388,25.049999,56.060001,60.970001,29.84,28.98,73.650002,72.07,49.790001,23.888887,78.870003,84.800003,86.379338,44.40206,77.830002,74.059998,32.732691,33.767096,103.215163,539.952437,541.950012,143.330002,197.160004,79.900002,34.776181,87.921117,517.570007,24.65,,46.799999,45.560001,44.843014,78.703921,37.66,76.910758,25.722343,36.058999,119.309998,45.285462,30.950001,32.100473,54.209999,45.700001,62.494286,38.028335,110.38509,20.245582,80.230003,190.080002,46.017362,61.160054,1037.98999,,68.671277,28.66,420.209991,46.666717,118.379997,43.255534,3.57,135.100006,58.109791,79.450094,20.638976,30.16,69.769997,78.652555,201.289993,52.922945,135.339996,64.577308,33.08194,65.110001,125.57,73.66802,101.038941,51.973257,37.641402,50.489218,48.950001
2015-01-26,54.669917,109.935734,72.739998,52.379202,83.470166,58.23,61.169998,182.759995,23.513517,154.486393,309.660004,20.46233,104.780916,77.79219,229.460007,362.440002,99.510002,29.291113,124.120003,68.120003,80.029999,158.179993,55.237456,136.115575,26.625383,33.685523,24.76,56.099998,60.959999,30.059999,29.139999,73.150002,70.360001,49.48,23.594276,79.150002,84.75,86.231156,44.219807,77.5,74.309998,32.90994,34.013283,104.750578,535.212448,536.719971,143.589996,201.679993,82.949997,34.165571,87.862125,521.01001,25.01,,47.380001,46.200001,44.881375,79.447705,37.82,77.802217,24.438059,35.707588,119.949997,45.122287,31.02,32.252608,56.799999,46.049999,63.794285,37.469663,108.586073,20.157602,79.120003,191.279999,45.827128,61.785389,1041.859985,,69.080374,29.040001,423.769989,46.942767,119.139999,43.206503,3.66,135.279999,53.641206,81.04185,20.59251,30.66,69.32,80.684969,206.550003,52.913331,136.080002,64.272518,33.155597,64.910004,125.120003,73.911664,96.163174,52.276224,37.363503,50.350321,49.439999
2015-01-27,51.958604,106.086526,71.459999,51.143029,82.563822,56.150002,60.290001,180.360001,22.863597,153.673972,306.75,20.099034,102.876342,77.193943,227.529999,357.890015,99.580002,28.427096,122.360001,67.529999,79.190002,156.429993,54.915914,134.28686,25.606822,33.068855,24.700001,55.259998,60.110001,30.049999,29.35,73.110001,71.309998,48.41,23.017675,79.730003,83.669998,85.628554,43.548359,75.779999,73.239998,32.486506,33.639077,102.716395,518.63237,521.190002,142.740005,203.25,83.07,32.619961,86.967375,509.209991,25.34,,46.669998,45.52,44.152533,78.439685,37.57,77.008719,24.318805,35.219512,118.809998,40.946965,29.65,32.100473,56.299999,45.599998,64.881432,36.67018,107.706127,19.189801,78.029999,190.970001,45.342032,60.752636,1013.859985,,68.281204,28.4,415.73999,46.499119,119.989998,43.314369,3.64,134.440002,51.833788,80.098583,20.089121,30.66,69.099998,79.481304,205.979996,52.701872,135.839996,63.948675,33.063525,64.300003,123.669998,73.024806,92.972966,51.943939,37.804312,50.092371,47.990002
2015-01-28,49.907864,112.083902,70.25,50.72139,81.503212,54.59,58.990002,177.779999,22.679291,149.563491,303.910004,20.295411,103.082506,76.316515,220.309998,351.179993,97.25,28.379622,118.970001,66.870003,77.080002,150.600006,53.191265,132.981985,25.521148,32.471458,24.48,54.43,59.189999,29.780001,28.879999,71.529999,69.959999,54.610001,22.659932,81.190002,81.949997,84.828382,43.171943,76.239998,72.839996,31.856271,33.048228,100.193225,510.002318,512.429993,140.589996,197.860001,81.440002,32.228789,86.033303,502.559998,25.99,,46.48,45.380001,43.673031,78.018861,37.380001,75.333553,24.75913,34.819287,119.209999,39.535992,29.1,32.071949,55.240002,44.91,63.208572,36.612385,106.180872,18.876977,79.129997,191.270004,44.590614,60.108343,1003.25,,67.539121,27.950001,408.0,46.16885,118.010002,42.936829,3.56,133.449997,52.251582,80.403182,19.65543,30.09,67.93,78.79068,199.369995,52.16992,133.860001,63.339097,32.722855,64.010002,121.260002,71.894296,95.068029,51.50415,37.152679,49.596308,46.459999
2015-01-29,51.505076,115.573467,71.639999,51.008871,81.329657,55.360001,59.950001,188.050003,22.9121,151.236694,311.779999,20.373961,104.584564,76.625608,220.389999,353.25,99.650002,28.768904,120.870003,67.279999,78.5,152.089996,52.489712,133.953495,25.911438,32.529268,24.055,55.48,60.759998,29.74,28.77,73.480003,70.18,55.330002,22.710437,81.639999,82.279999,85.519888,43.422888,78.0,73.870003,32.072914,33.333803,101.88512,510.6623,513.22998,140.009995,200.0,81.339996,32.639043,86.967375,504.980011,24.690001,,46.41,45.330002,43.874421,78.165662,37.389999,75.539274,24.676569,34.887621,120.769997,40.323065,29.709999,32.186049,54.889999,44.209999,63.400002,36.660549,106.738175,19.336439,79.870003,192.649994,44.475543,60.686312,1014.73999,,60.59398,27.75,414.640015,46.154058,118.910004,43.662496,3.59,133.330002,53.314236,82.722033,19.825809,29.549999,68.0,82.174752,205.199997,52.875964,134.399994,64.282038,33.091146,64.260002,114.139999,72.673958,96.239353,51.797342,37.363503,50.330478,43.73
2015-01-30,48.389532,113.88215,70.129997,49.935606,79.574826,54.009998,58.16,183.240005,22.155476,147.261617,354.529999,20.521242,101.001218,74.551679,217.919998,389.160004,97.160004,28.768904,119.160004,66.349998,77.169998,151.119995,51.788163,136.191774,25.102302,32.086039,23.780001,54.130001,59.259998,28.99,27.879999,70.349998,71.099998,54.860001,22.306396,79.610001,80.709999,84.887652,42.853439,75.910004,72.529999,31.363904,32.654327,102.520804,534.522445,537.549988,138.070007,195.190002,79.709999,31.522772,85.364701,494.480011,24.84,,46.720001,45.59,43.097627,74.808854,37.349998,72.982439,24.676569,34.399546,116.949997,38.777718,29.27,31.46341,53.150002,43.759998,63.114285,36.410107,106.816394,18.769445,79.339996,187.360001,43.40153,56.953225,1009.47998,,59.423772,27.360001,416.660004,45.207612,116.699997,42.917216,3.55,131.289993,51.26159,81.601911,19.183019,30.18,67.010002,80.083136,203.600006,51.696002,131.940002,61.357962,32.345355,64.349998,110.139999,71.874808,92.592052,50.917763,36.970606,49.63599,43.990002
2015-02-02,48.034596,115.311016,71.110001,50.117677,80.452245,54.119999,58.490002,178.169998,22.174877,147.493743,364.470001,20.747073,100.54962,75.439088,217.600006,390.0,95.339996,28.873346,118.57,66.730003,76.5,154.0,52.431252,139.058663,25.540187,32.452187,24.1,54.310001,60.200001,29.280001,28.1,72.589996,72.230003,54.970001,22.605218,80.620003,81.779999,85.174135,43.403585,74.989998,73.440002,31.964592,33.255025,103.850846,528.482381,532.200012,138.75,194.770004,78.379997,32.104761,86.800227,507.130005,25.48,,47.349998,46.240002,43.1264,75.02416,37.830002,73.276331,25.603087,34.907141,117.550003,39.622379,28.440001,31.501445,53.189999,43.330002,63.009998,36.882092,110.375311,19.180027,77.870003,190.279999,44.072787,58.184953,1013.030029,,62.344537,27.700001,413.089996,45.276624,118.0,43.14276,3.61,131.979996,52.49681,80.589864,19.314675,30.34,67.699997,80.270595,210.940002,51.73469,130.960007,62.034213,32.391391,64.870003,111.18,72.985822,93.725283,51.943939,37.491998,50.10229,44.689999
2015-02-03,46.831758,115.330461,71.919998,51.717995,82.09137,54.919998,60.119999,177.509995,22.747195,147.232603,363.549988,21.267469,101.315374,77.303623,217.160004,393.890015,92.760002,29.604437,117.599998,67.269997,77.410004,157.970001,53.990255,146.440201,25.816247,33.39646,24.52,55.099998,61.720001,29.57,28.379999,75.489998,74.389999,54.52,22.83249,79.400002,81.870003,86.754725,44.185368,75.400002,74.489998,32.821317,34.072366,104.819036,529.2424,533.299988,138.839996,193.0,75.959999,32.152464,88.983016,508.660004,26.32,,48.68,47.169998,44.200483,75.973455,38.0,75.069048,25.749862,35.199989,116.669998,39.929528,28.950001,32.347695,54.59,43.990002,65.274284,37.816423,112.25254,19.659039,79.739998,193.279999,44.983779,59.454581,1037.550049,,63.705024,27.860001,409.200012,46.627281,117.93,43.546284,3.64,133.490005,53.813772,80.96383,19.72513,30.889999,70.809998,81.997162,218.360001,52.653512,133.850006,63.59626,33.063525,65.739998,108.720001,72.888366,95.887007,52.198038,37.955458,50.300716,44.700001
2015-02-04,48.764184,116.214997,72.279999,51.53592,83.47981,56.439999,59.950001,178.289993,22.9121,146.47821,364.75,21.130007,102.886161,78.280764,217.240005,391.119995,94.360001,29.917762,116.57,66.779999,76.839996,163.190002,55.442079,148.50703,25.406918,33.309741,24.889999,57.880001,61.18,30.1,28.950001,76.540001,75.0,54.560001,22.605218,77.57,82.339996,86.804122,40.749374,75.629997,75.800003,32.919789,34.131453,96.261781,522.762349,526.099976,139.690002,192.029999,73.019997,32.28699,89.022346,504.920013,26.709999,,49.049999,47.57,43.874421,75.787515,38.450001,74.393109,25.621434,35.160942,118.730003,40.159893,29.030001,32.224084,53.220001,43.73,64.101425,37.488924,113.934227,19.707917,79.75,192.710007,45.137209,59.17981,1028.280029,,63.705024,27.700001,401.359985,46.701223,118.730003,43.649625,3.61,133.339996,54.431382,80.99336,19.825809,30.75,71.18,82.243815,218.550003,52.827606,132.0,62.939062,32.916208,65.75,109.269997,72.771414,99.077207,52.461912,38.467194,50.27095,44.049999
